order_id,customer_id,employee_id,product_id,quantity,order_date
5556,485,3,20,3,2025-03-29
5557,784,62,20,6,2024-07-07
5558,306,12,43,6,2025-03-18
5559,634,91,8,8,2024-05-09
5560,128,30,47,1,2025-04-29
5561,625,85,34,4,2024-01-03
5562,939,38,49,1,2024-12-16
5563,273,85,23,8,2025-07-08
5564,848,60,38,2,2024-05-12
5565,442,38,28,8,2025-11-20
5566,503,15,13,3,2025-05-08
5567,130,18,29,8,2024-09-22
5568,132,52,8,6,2024-01-24
5569,597,29,11,1,2025-06-17
5570,935,60,47,7,2024-01-03
5571,482,21,45,7,2025-10-31
5572,862,17,18,6,2025-03-02
5573,390,18,50,1,2024-01-04
5574,593,57,25,5,2025-09-10
5575,999,37,49,1,2025-05-17
5576,985,60,22,1,2024-08-19
5577,325,38,45,6,2024-03-12
5578,69,12,35,8,2024-03-28
5579,660,75,29,1,2025-06-11
5580,448,84,21,2,2025-08-25
5581,528,73,7,5,2025-03-25
5582,819,1,12,8,2025-03-14
5583,617,58,36,4,2025-06-15
5584,165,3,24,5,2025-03-10
5585,488,63,32,5,2025-12-24
5586,713,21,27,3,2024-03-24
5587,709,23,32,6,2024-12-04
5588,426,9,32,5,2024-05-05
5589,697,83,32,2,2025-07-16
5590,834,55,26,4,2024-01-18
5591,265,19,11,4,2025-09-20
5592,875,62,46,7,2025-09-27
5593,612,87,18,7,2025-06-23
5594,342,91,39,9,2024-12-10
5595,832,91,5,2,2025-04-12
5596,726,39,16,6,2024-05-20
5597,278,100,11,2,2024-01-06
5598,674,76,35,9,2025-10-30
5599,439,27,48,2,2025-09-09
5600,157,46,11,6,2025-09-22
5601,422,34,42,8,2025-10-10
5602,251,33,23,6,2025-06-24
5603,878,92,34,3,2025-11-08
5604,609,95,48,5,2024-03-05
5605,530,96,17,4,2024-02-25
5606,327,50,10,1,2024-04-05
5607,961,20,18,5,2024-08-02
5608,895,40,44,5,2024-02-27
5609,97,99,8,7,2025-05-06
5610,513,95,26,7,2025-02-08
5611,216,58,3,2,2024-07-02
5612,132,31,24,4,2024-10-08
5613,260,38,3,1,2025-12-21
5614,125,86,38,5,2024-06-11
5615,82,45,2,5,2024-03-29
5616,283,41,35,4,2024-04-06
5617,683,9,17,7,2025-08-09
5618,59,9,9,6,2024-03-28
5619,544,63,36,3,2025-06-01
5620,161,79,22,2,2025-10-29
5621,284,77,31,4,2024-03-03
5622,106,22,34,9,2025-06-24
5623,105,16,24,5,2024-07-09
5624,439,32,9,1,2025-12-16
5625,228,66,46,3,2024-10-04
5626,700,90,43,9,2025-06-22
5627,582,14,2,7,2024-03-25
5628,318,38,21,3,2024-11-30
5629,464,98,34,1,2025-03-16
5630,802,8,27,4,2025-12-22
5631,599,100,37,9,2025-10-11
5632,882,21,7,7,2024-06-20
5633,874,56,22,5,2024-12-04
5634,472,46,4,6,2025-10-29
5635,56,43,14,1,2024-08-16
5636,625,92,34,7,2024-06-27
5637,13,46,23,5,2024-09-03
5638,440,48,44,7,2025-11-04
5639,18,70,42,5,2025-11-05
5640,694,84,25,5,2025-12-30
5641,973,31,1,3,2024-11-12
5642,113,33,48,5,2024-10-12
5643,229,44,15,8,2024-03-16
5644,171,71,32,8,2025-03-27
5645,295,8,14,2,2024-07-22
5646,189,73,41,1,2025-12-28
5647,426,2,21,2,2025-02-27
5648,977,17,47,7,2024-07-11
5649,79,52,7,3,2024-10-19
5650,658,45,36,8,2025-12-04
5651,919,37,21,4,2025-02-16
5652,182,42,50,8,2025-03-14
5653,499,44,40,2,2024-10-27
5654,798,81,12,5,2024-09-16
5655,762,38,15,6,2024-07-10
5656,866,99,15,1,2024-09-27
5657,826,94,17,1,2025-09-07
5658,708,6,34,9,2025-03-07
5659,835,68,44,5,2025-12-16
5660,71,51,35,4,2025-11-26
5661,248,35,39,1,2024-08-04
5662,146,58,38,3,2024-03-31
5663,618,57,14,4,2024-07-16
5664,775,73,5,5,2025-02-02
5665,296,6,30,5,2024-02-08
5666,582,13,4,8,2025-12-09
5667,470,59,15,3,2025-04-15
5668,506,86,39,7,2024-03-19
5669,193,92,35,6,2025-12-29
5670,68,30,45,6,2024-04-03
5671,494,100,10,9,2025-11-14
5672,817,2,2,7,2024-02-12
5673,52,58,44,7,2024-05-11
5674,882,36,24,1,2024-03-17
5675,363,72,28,1,2024-08-19
5676,797,45,22,9,2024-02-08
5677,917,9,44,9,2025-07-19
5678,474,65,32,3,2024-05-30
5679,846,77,31,8,2025-11-30
5680,521,50,19,9,2025-02-22
5681,763,79,21,1,2024-07-04
5682,431,32,3,3,2024-11-13
5683,844,98,6,6,2025-04-08
5684,298,43,32,4,2025-03-07
5685,435,95,2,8,2024-05-14
5686,696,78,24,9,2025-05-17
5687,691,54,45,7,2025-11-15
5688,198,47,27,1,2024-09-25
5689,128,14,9,2,2025-03-12
5690,532,48,13,1,2025-09-18
5691,984,55,14,9,2025-05-12
5692,411,29,11,4,2025-07-04
5693,934,47,14,8,2024-12-05
5694,840,63,16,5,2024-08-29
5695,65,19,10,5,2024-08-08
5696,694,91,20,5,2025-10-19
5697,241,9,16,5,2025-11-06
5698,369,37,34,3,2024-12-26
5699,536,92,16,6,2024-07-08
5700,384,52,14,1,2025-02-16
5701,431,57,28,8,2024-11-24
5702,967,88,18,4,2024-08-09
5703,83,28,26,6,2025-11-16
5704,982,36,38,2,2024-04-01
5705,831,64,7,2,2025-03-15
5706,697,18,45,8,2024-04-15
5707,951,89,34,1,2024-09-01
5708,828,35,47,8,2024-10-31
5709,611,68,49,1,2025-07-08
5710,574,78,45,9,2025-08-20
5711,286,39,7,1,2024-04-06
5712,989,90,33,4,2025-04-21
5713,534,8,35,9,2024-09-22
5714,459,88,50,1,2025-07-28
5715,212,80,39,9,2024-04-12
5716,126,84,21,8,2024-09-10
5717,413,15,49,5,2025-03-30
5718,499,7,28,6,2025-05-27
5719,425,17,32,5,2025-10-27
5720,554,86,44,4,2025-05-07
5721,610,86,16,4,2024-09-17
5722,961,64,10,8,2024-02-04
5723,543,12,23,8,2025-01-15
5724,158,82,48,9,2025-01-31
5725,112,56,50,3,2024-01-27
5726,402,46,15,8,2024-11-01
5727,759,47,43,3,2025-11-29
5728,122,79,50,2,2025-11-01
5729,273,16,6,2,2025-08-03
5730,294,69,33,9,2024-06-13
5731,398,2,39,4,2024-09-14
5732,471,92,12,5,2024-04-11
5733,985,54,36,2,2025-03-30
5734,207,27,31,9,2024-07-11
5735,110,31,10,7,2024-10-25
5736,440,41,34,3,2024-01-21
5737,278,36,41,6,2024-02-14
5738,963,47,10,7,2025-04-24
5739,568,43,11,6,2025-05-10
5740,887,65,14,6,2025-11-13
5741,915,50,3,8,2025-11-20
5742,569,93,33,8,2024-08-10
5743,940,1,7,5,2024-10-25
5744,482,72,4,4,2025-04-25
5745,803,57,39,5,2024-01-24
5746,114,16,48,9,2024-12-03
5747,893,28,10,6,2024-03-24
5748,897,86,15,3,2024-02-29
5749,820,82,16,3,2024-10-14
5750,853,22,38,1,2025-09-25
5751,477,41,4,5,2025-05-31
5752,710,76,4,6,2024-06-02
5753,933,19,36,8,2024-10-07
5754,321,89,27,9,2025-03-09
5755,179,50,22,7,2024-12-07
5756,897,59,22,1,2024-03-26
5757,219,69,17,7,2025-08-09
5758,789,34,45,9,2024-07-09
5759,949,39,34,4,2024-09-08
5760,528,74,32,7,2024-03-08
5761,492,7,6,9,2024-05-25
5762,891,52,33,1,2025-09-25
5763,61,60,8,9,2025-07-07
5764,54,52,50,4,2025-10-23
5765,680,79,36,8,2025-07-27
5766,538,24,5,3,2024-09-11
5767,848,26,5,2,2024-05-10
5768,988,90,47,8,2025-01-11
5769,65,90,10,8,2025-06-15
5770,612,10,40,3,2024-07-17
5771,586,17,7,8,2024-08-08
5772,704,78,12,6,2025-02-13
5773,171,2,30,9,2025-10-04
5774,273,77,25,6,2024-06-19
5775,889,27,28,8,2024-05-24
5776,699,73,43,2,2025-05-02
5777,535,71,13,1,2024-12-19
5778,391,48,47,2,2024-06-29
5779,940,74,49,4,2024-06-09
5780,693,9,22,9,2025-04-08
5781,327,86,18,7,2024-02-29
5782,108,23,27,9,2024-08-02
5783,847,71,8,9,2025-08-02
5784,162,73,6,9,2024-07-10
5785,814,27,11,8,2025-05-02
5786,452,88,29,6,2024-08-12
5787,206,93,41,7,2025-01-26
5788,590,81,5,2,2025-12-09
5789,16,84,7,1,2024-06-09
5790,327,71,22,5,2025-03-30
5791,608,43,47,8,2024-04-20
5792,659,7,4,3,2024-02-28
5793,2,92,32,7,2025-06-28
5794,10,83,19,5,2025-07-06
5795,434,63,45,8,2025-11-03
5796,125,84,33,6,2024-01-29
5797,81,44,1,6,2024-07-03
5798,485,39,46,7,2024-08-11
5799,652,40,41,7,2024-12-22
5800,838,7,44,4,2025-05-06
5801,150,70,50,8,2025-08-20
5802,800,25,41,6,2025-07-31
5803,873,59,8,8,2024-04-23
5804,340,13,32,7,2025-01-12
5805,129,86,30,1,2024-10-11
5806,438,81,46,4,2024-04-06
5807,751,86,28,7,2024-05-03
5808,501,98,41,9,2024-06-04
5809,58,62,32,2,2024-04-19
5810,198,8,25,5,2024-02-22
5811,211,45,34,9,2024-06-22
5812,914,18,33,9,2025-11-09
5813,902,88,13,6,2025-08-10
5814,45,60,25,7,2024-11-09
5815,97,60,42,9,2025-12-26
5816,279,2,40,8,2025-11-24
5817,535,66,39,6,2025-01-24
5818,410,91,44,6,2024-02-14
5819,461,14,49,7,2025-10-24
5820,391,48,44,7,2024-04-26
5821,847,56,48,2,2024-05-01
5822,44,12,10,9,2025-04-26
5823,27,96,31,4,2024-06-18
5824,794,92,44,9,2025-11-08
5825,97,55,11,3,2025-02-03
5826,975,28,25,5,2025-10-22
5827,548,89,46,5,2025-05-14
5828,621,4,45,7,2024-03-14
5829,567,90,34,4,2024-05-28
5830,704,36,20,4,2025-06-20
5831,219,50,7,1,2024-03-01
5832,185,3,33,6,2024-02-23
5833,69,1,35,4,2024-08-10
5834,829,17,29,5,2025-04-17
5835,130,71,12,9,2024-11-11
5836,567,62,5,4,2024-06-18
5837,890,48,12,1,2025-12-01
5838,609,62,29,9,2024-02-01
5839,848,69,35,5,2024-02-22
5840,599,19,20,7,2024-05-18
5841,806,34,37,3,2025-01-08
5842,631,99,1,4,2024-02-16
5843,720,49,16,9,2024-03-30
5844,334,80,30,1,2024-02-05
5845,925,47,9,5,2024-08-12
5846,154,91,42,8,2025-07-07
5847,547,50,10,7,2024-09-25
5848,79,89,13,4,2024-07-04
5849,579,26,48,7,2025-01-05
5850,855,56,20,1,2024-08-22
5851,413,78,29,6,2024-05-01
5852,546,14,4,9,2025-02-27
5853,609,78,46,3,2025-01-23
5854,169,25,49,4,2024-04-26
5855,681,100,28,8,2025-04-10
5856,663,4,37,5,2025-03-04
5857,583,79,13,5,2025-03-17
5858,515,32,3,1,2024-02-08
5859,314,82,37,6,2024-06-10
5860,32,78,48,2,2025-09-12
5861,287,65,19,1,2025-06-09
5862,594,61,28,6,2024-06-14
5863,43,20,19,5,2025-03-20
5864,903,74,17,5,2025-03-18
5865,617,10,18,9,2024-11-26
5866,1,88,18,3,2024-11-30
5867,573,34,23,1,2024-04-21
5868,270,61,40,8,2025-12-14
5869,180,92,50,5,2024-05-18
5870,736,27,9,5,2024-06-14
5871,518,40,29,8,2025-02-17
5872,103,65,42,8,2024-06-17
5873,10,33,29,2,2024-05-03
5874,583,68,2,3,2025-07-03
5875,90,71,17,1,2024-04-07
5876,226,9,45,3,2024-02-29
5877,670,16,31,4,2024-01-19
5878,740,5,28,7,2024-05-03
5879,917,98,43,9,2024-08-13
5880,126,23,48,5,2025-09-03
5881,956,43,39,1,2024-11-19
5882,209,89,30,2,2024-01-17
5883,97,57,35,2,2024-03-20
5884,74,51,48,9,2025-08-19
5885,627,13,20,7,2025-03-31
5886,191,24,16,2,2025-06-24
5887,682,11,34,1,2025-10-07
5888,819,52,14,5,2025-12-06
5889,960,17,26,1,2025-09-22
5890,716,37,20,9,2025-01-12
5891,56,13,42,3,2024-07-09
5892,720,62,24,2,2025-10-26
5893,553,91,43,6,2025-05-05
5894,32,84,18,3,2025-02-08
5895,527,97,43,5,2024-09-28
5896,574,96,9,8,2025-10-05
5897,667,8,19,2,2025-03-05
5898,284,56,20,5,2025-06-03
5899,721,93,42,8,2025-10-07
5900,832,83,30,1,2025-01-18
5901,494,70,26,4,2024-07-10
5902,187,44,31,5,2025-08-25
5903,498,60,35,3,2025-03-10
5904,442,41,3,2,2024-03-03
5905,130,21,40,3,2024-08-03
5906,639,86,29,5,2024-05-13
5907,292,42,6,7,2025-09-10
5908,114,74,1,2,2024-06-09
5909,199,74,24,7,2024-09-14
5910,13,29,38,6,2025-02-28
5911,271,80,34,7,2025-06-11
5912,601,65,7,7,2024-12-23
5913,215,17,11,9,2025-01-09
5914,444,30,11,7,2025-07-24
5915,790,26,36,6,2024-01-09
5916,512,53,20,8,2024-07-15
5917,447,19,16,7,2024-04-26
5918,986,53,5,6,2024-01-10
5919,993,85,24,4,2025-06-02
5920,715,17,30,7,2024-12-14
5921,74,46,30,8,2025-12-06
5922,537,85,39,8,2025-02-07
5923,101,53,48,4,2025-09-26
5924,176,64,47,9,2025-07-28
5925,427,45,37,3,2024-01-04
5926,117,49,33,9,2024-11-23
5927,166,19,20,3,2025-05-26
5928,41,71,22,7,2024-05-09
5929,429,81,41,4,2025-08-09
5930,344,65,21,5,2025-04-28
5931,424,37,37,3,2024-12-23
5932,366,70,27,2,2025-01-19
5933,120,26,38,8,2024-09-10
5934,609,2,35,7,2024-06-15
5935,657,59,38,7,2025-12-13
5936,728,96,40,8,2025-11-10
5937,229,5,6,1,2025-04-13
5938,825,37,32,8,2025-05-07
5939,130,31,16,5,2024-12-03
5940,352,76,28,8,2024-02-20
5941,889,99,16,9,2024-02-25
5942,318,94,27,2,2024-03-13
5943,984,48,3,3,2025-08-22
5944,649,6,49,6,2024-02-21
5945,836,15,21,9,2024-05-04
5946,337,15,38,8,2024-09-18
5947,273,61,38,6,2025-07-28
5948,117,16,30,5,2025-07-01
5949,818,20,22,3,2025-06-04
5950,368,77,19,4,2024-11-25
5951,94,44,31,7,2024-11-18
5952,168,42,20,7,2024-08-28
5953,954,46,47,3,2024-10-11
5954,715,95,19,4,2025-08-24
5955,341,34,2,3,2024-09-20
5956,661,64,40,2,2024-10-25
5957,914,29,39,6,2024-07-23
5958,695,3,27,7,2024-10-17
5959,925,9,8,4,2024-07-29
5960,152,75,45,5,2024-12-31
5961,586,75,27,8,2025-04-08
5962,877,25,15,9,2025-12-19
5963,913,86,12,7,2024-11-17
5964,274,42,47,1,2024-12-23
5965,554,46,14,3,2024-04-03
5966,496,73,7,5,2025-12-11
5967,724,84,17,3,2024-06-17
5968,101,59,26,1,2024-10-23
5969,557,21,37,2,2025-05-30
5970,82,74,20,8,2024-04-07
5971,529,22,10,7,2025-12-05
5972,73,29,19,3,2024-12-15
5973,14,63,18,4,2025-08-01
5974,433,73,30,3,2025-10-11
5975,157,61,30,4,2025-02-04
5976,735,64,25,8,2025-03-26
5977,132,69,24,9,2025-04-19
5978,338,40,10,7,2025-02-22
5979,404,75,2,9,2024-01-04
5980,376,1,38,9,2024-11-19
5981,888,65,32,7,2025-01-03
5982,559,62,35,7,2025-09-05
5983,107,54,37,8,2025-01-29
5984,620,60,7,3,2025-07-09
5985,265,46,7,8,2024-04-28
5986,205,5,27,1,2025-11-30
5987,79,22,10,6,2024-07-08
5988,155,90,33,2,2025-09-13
5989,783,53,43,7,2025-02-19
5990,988,70,7,3,2024-04-15
5991,997,32,6,5,2024-06-13
5992,247,11,6,2,2025-09-29
5993,531,10,13,1,2024-12-11
5994,858,39,48,5,2024-04-07
5995,948,98,13,9,2025-04-30
5996,538,31,2,9,2024-11-26
5997,729,12,19,7,2025-01-04
5998,154,80,19,9,2025-03-17
5999,154,38,50,4,2024-04-29
6000,686,67,38,3,2024-10-25
6001,92,66,2,4,2024-05-22
6002,433,52,26,7,2025-12-07
6003,338,5,6,8,2025-10-03
6004,480,11,20,2,2025-09-07
6005,693,25,23,5,2024-04-02
6006,131,35,15,5,2024-10-23
6007,450,35,6,9,2025-03-22
6008,993,22,28,3,2025-04-24
6009,810,37,35,6,2025-12-12
6010,787,86,11,5,2024-09-14
6011,273,55,8,2,2025-06-05
6012,929,75,50,2,2025-11-13
6013,588,96,49,4,2025-01-09
6014,177,99,24,4,2025-03-02
6015,696,95,21,7,2024-04-10
6016,831,72,49,1,2025-09-13
6017,643,64,36,6,2024-08-31
6018,875,20,7,9,2024-01-23
6019,49,98,5,2,2024-12-19
6020,567,4,29,5,2025-04-10
6021,666,18,16,4,2024-08-12
6022,355,51,6,4,2025-03-19
6023,712,68,14,8,2024-09-25
6024,308,20,2,6,2025-06-16
6025,868,9,25,7,2024-11-09
6026,885,80,31,9,2024-04-29
6027,630,26,50,3,2025-04-25
6028,775,25,50,2,2024-04-29
6029,46,68,13,3,2025-12-10
6030,302,41,18,8,2024-05-15
6031,868,59,17,9,2024-03-17
6032,912,45,45,5,2024-12-19
6033,408,41,28,8,2024-02-27
6034,189,38,12,7,2024-03-26
6035,822,19,35,9,2024-01-01
6036,830,14,22,4,2024-03-17
6037,129,21,39,3,2025-06-05
6038,561,15,1,9,2025-03-19
6039,537,3,37,8,2025-08-03
6040,266,37,21,7,2024-05-27
6041,118,46,1,1,2025-07-27
6042,464,16,4,2,2025-06-08
6043,144,14,32,9,2024-07-04
6044,442,9,1,5,2025-11-07
6045,200,7,13,1,2025-06-05
6046,157,14,46,9,2024-06-10
6047,487,6,47,1,2024-10-16
6048,860,85,17,8,2025-02-24
6049,134,15,12,5,2024-07-14
6050,912,52,7,6,2024-02-03
6051,148,72,3,1,2025-11-02
6052,336,34,50,2,2025-08-19
6053,71,1,26,7,2025-07-23
6054,233,96,31,2,2025-02-11
6055,334,69,36,5,2024-10-23
6056,811,94,26,9,2025-06-20
6057,666,86,3,5,2024-02-05
6058,90,20,44,3,2024-09-20
6059,334,80,28,6,2025-01-16
6060,199,7,44,7,2024-04-23
6061,161,7,17,8,2025-09-08
6062,538,50,38,3,2025-08-27
6063,121,2,47,4,2025-08-23
6064,301,47,30,4,2025-03-18
6065,724,14,2,2,2024-06-11
6066,575,31,8,7,2024-02-07
6067,963,50,14,4,2024-04-01
6068,436,61,37,4,2025-09-22
6069,68,41,35,8,2025-12-23
6070,765,14,42,6,2025-11-02
6071,922,5,39,6,2024-04-10
6072,459,75,11,9,2025-05-21
6073,514,5,15,4,2024-06-27
6074,398,64,2,9,2024-10-10
6075,620,29,37,1,2024-12-20
6076,286,75,43,9,2024-10-23
6077,561,5,32,1,2025-06-18
6078,140,96,40,7,2025-05-02
6079,730,36,13,6,2024-10-05
6080,556,79,43,7,2025-06-27
6081,929,19,17,9,2025-10-11
6082,781,64,15,4,2025-08-15
6083,590,22,33,9,2024-12-20
6084,728,34,16,3,2024-11-14
6085,894,56,13,9,2024-07-13
6086,610,17,22,1,2024-04-02
6087,748,76,23,5,2025-03-08
6088,282,89,36,5,2025-07-11
6089,661,56,43,1,2024-01-27
6090,924,17,50,1,2025-02-18
6091,816,74,50,3,2024-06-10
6092,996,92,10,9,2024-04-10
6093,936,82,17,7,2025-11-29
6094,578,18,30,6,2025-04-17
6095,746,45,13,9,2025-12-06
6096,457,96,30,4,2024-06-06
6097,87,78,46,4,2025-05-06
6098,79,56,30,3,2024-01-09
6099,205,80,7,5,2024-07-30
6100,791,50,10,5,2025-03-14
6101,337,58,35,7,2025-11-09
6102,254,18,2,7,2024-04-20
6103,304,80,30,6,2024-07-21
6104,380,81,19,4,2024-03-05
6105,130,7,39,7,2025-12-15
6106,596,76,37,2,2024-06-09
6107,276,98,3,9,2025-02-17
6108,699,10,25,7,2025-10-06
6109,558,69,34,2,2025-11-20
6110,899,85,22,2,2025-12-05
6111,183,3,38,6,2024-09-22
6112,268,83,14,7,2025-07-25
6113,808,44,39,9,2024-07-23
6114,322,99,2,4,2025-10-28
6115,512,70,32,8,2025-08-06
6116,612,14,43,2,2024-06-04
6117,78,4,3,6,2024-06-21
6118,784,18,41,4,2024-11-03
6119,339,93,8,8,2025-03-25
6120,674,99,26,9,2024-03-02
6121,556,52,32,2,2025-01-07
6122,509,38,11,7,2025-04-04
6123,238,80,50,7,2025-04-19
6124,134,20,1,8,2025-01-15
6125,973,88,15,5,2025-12-17
6126,192,99,4,3,2025-07-25
6127,356,44,4,1,2024-03-26
6128,278,51,28,4,2024-05-22
6129,18,19,10,3,2024-01-07
6130,524,68,11,2,2024-10-21
6131,180,97,50,6,2025-11-21
6132,123,66,23,7,2025-06-02
6133,246,13,47,7,2025-10-13
6134,734,62,3,8,2025-06-09
6135,373,61,39,2,2024-02-03
6136,51,30,39,6,2024-11-24
6137,1000,98,17,6,2025-08-31
6138,71,30,22,1,2025-09-29
6139,480,51,27,2,2024-02-03
6140,560,88,16,9,2025-02-09
6141,19,48,16,8,2024-01-18
6142,774,33,40,4,2025-03-05
6143,84,74,3,6,2025-03-03
6144,155,82,47,2,2024-10-19
6145,565,19,33,5,2025-08-02
6146,619,71,42,2,2024-03-20
6147,357,57,2,5,2024-03-26
6148,816,19,39,7,2025-07-25
6149,647,88,46,7,2024-02-17
6150,443,79,48,9,2025-11-21
6151,69,41,27,3,2024-03-24
6152,523,42,15,4,2025-08-29
6153,143,87,7,9,2024-11-03
6154,192,52,45,8,2024-09-08
6155,387,4,42,7,2025-04-25
6156,378,4,9,8,2024-06-28
6157,581,5,41,9,2025-08-18
6158,535,41,6,4,2024-11-05
6159,693,87,12,5,2025-03-01
6160,293,61,30,9,2025-04-30
6161,9,75,20,7,2025-10-23
6162,271,55,20,4,2024-02-08
6163,387,75,46,6,2024-10-05
6164,93,13,27,1,2025-09-16
6165,966,14,20,1,2025-01-10
6166,529,60,7,9,2025-09-30
6167,154,72,40,8,2024-02-10
6168,405,25,40,1,2025-10-31
6169,840,82,30,2,2025-12-18
6170,149,44,8,4,2024-02-16
6171,889,82,2,1,2025-04-28
6172,267,10,14,2,2024-07-03
6173,422,71,10,5,2024-03-12
6174,840,50,50,8,2025-07-22
6175,618,44,18,6,2025-07-27
6176,472,14,18,6,2024-12-07
6177,893,15,16,4,2025-07-22
6178,547,16,5,2,2024-08-30
6179,631,2,31,3,2024-11-23
6180,526,30,37,6,2025-09-27
6181,503,30,20,6,2024-06-01
6182,14,82,23,5,2024-09-11
6183,778,31,32,6,2025-12-29
6184,652,77,42,6,2025-02-27
6185,806,20,17,1,2024-08-19
6186,364,49,13,6,2025-06-12
6187,119,35,49,5,2025-08-14
6188,238,23,50,8,2025-05-10
6189,546,97,13,9,2024-06-24
6190,169,99,17,6,2025-07-04
6191,522,100,15,4,2024-05-22
6192,634,61,26,3,2024-01-17
6193,913,84,44,1,2024-09-05
6194,657,55,28,7,2024-02-04
6195,963,67,42,5,2024-05-25
6196,958,8,45,4,2025-12-27
6197,735,40,30,9,2024-06-13
6198,883,59,43,7,2024-04-20
6199,769,32,35,8,2025-10-08
6200,780,93,22,4,2024-03-14
6201,871,7,10,8,2025-10-29
6202,516,2,11,4,2025-12-27
6203,938,85,38,1,2024-12-19
6204,397,6,33,8,2024-09-30
6205,866,92,6,1,2024-10-05
6206,106,36,37,3,2025-10-21
6207,85,32,7,7,2024-01-31
6208,214,45,44,3,2025-06-09
6209,121,42,12,8,2025-06-18
6210,132,53,7,5,2025-05-24
6211,850,9,2,3,2025-05-28
6212,197,75,1,5,2024-06-26
6213,19,87,23,5,2024-11-24
6214,642,75,25,8,2025-07-24
6215,12,49,18,9,2025-11-18
6216,81,2,44,6,2024-06-20
6217,330,67,7,3,2025-01-30
6218,866,11,3,2,2025-08-17
6219,774,50,29,3,2024-02-04
6220,392,35,10,9,2024-10-23
6221,637,15,43,7,2025-04-13
6222,307,75,5,9,2025-05-09
6223,267,31,34,6,2025-09-13
6224,447,92,8,8,2024-08-22
6225,441,62,14,9,2024-02-08
6226,895,28,40,3,2024-08-06
6227,652,96,6,7,2024-08-04
6228,841,25,1,9,2025-12-06
6229,2,84,33,2,2025-11-05
6230,520,92,40,7,2025-09-19
6231,762,25,11,5,2025-11-03
6232,651,75,50,8,2025-08-23
6233,636,83,24,4,2025-02-23
6234,309,92,10,1,2025-10-14
6235,740,1,44,8,2024-06-22
6236,522,59,23,6,2025-12-13
6237,469,69,16,8,2024-04-22
6238,212,74,37,3,2024-06-22
6239,112,42,16,8,2024-03-14
6240,8,34,44,8,2025-09-28
6241,804,100,31,1,2025-06-19
6242,477,66,6,4,2024-02-01
6243,874,18,30,7,2024-09-10
6244,460,77,37,1,2025-05-11
6245,253,5,1,3,2024-04-22
6246,526,20,42,3,2024-07-13
6247,752,66,25,6,2025-06-11
6248,438,75,46,5,2025-03-16
6249,754,62,21,7,2025-05-03
6250,981,94,35,3,2025-05-11
6251,854,96,38,1,2025-12-24
6252,661,32,5,3,2025-09-11
6253,236,58,49,8,2024-01-24
6254,306,50,50,5,2024-10-16
6255,478,38,12,3,2024-11-03
6256,679,55,5,8,2024-10-30
6257,20,28,9,6,2025-09-22
6258,216,74,44,3,2025-11-23
6259,855,86,9,5,2024-02-07
6260,135,81,35,1,2025-01-20
6261,905,22,1,6,2025-08-03
6262,129,43,47,9,2024-03-22
6263,410,83,10,7,2024-04-27
6264,422,81,46,8,2024-02-19
6265,294,88,39,6,2025-10-30
6266,246,36,36,5,2024-03-14
6267,701,96,37,6,2025-11-25
6268,556,52,48,7,2024-04-15
6269,86,36,35,9,2025-12-01
6270,556,28,17,8,2025-08-21
6271,842,78,13,5,2024-11-21
6272,375,58,6,7,2025-11-14
6273,446,36,37,8,2024-12-21
6274,378,70,48,1,2025-04-12
6275,390,9,32,8,2025-10-17
6276,657,21,11,7,2024-10-10
6277,51,64,17,2,2024-07-03
6278,242,76,5,2,2024-06-02
6279,294,61,6,6,2024-04-27
6280,920,94,10,3,2024-09-23
6281,563,95,33,1,2025-01-19
6282,266,40,30,8,2024-09-11
6283,120,56,21,7,2024-08-28
6284,712,4,42,4,2024-06-19
6285,917,31,17,1,2025-09-08
6286,248,27,27,2,2025-07-01
6287,70,58,3,9,2025-07-31
6288,853,25,29,4,2024-07-03
6289,57,69,2,3,2025-12-02
6290,382,70,29,8,2025-10-28
6291,39,5,49,4,2025-02-13
6292,984,91,36,7,2025-10-14
6293,801,8,34,5,2025-08-10
6294,443,9,37,5,2024-05-25
6295,18,15,42,6,2024-02-07
6296,952,100,1,4,2025-05-04
6297,732,7,26,2,2024-09-18
6298,825,96,1,6,2024-05-05
6299,756,72,4,5,2025-08-26
6300,352,15,39,3,2024-12-10
6301,972,37,14,4,2024-09-17
6302,816,83,46,3,2025-03-18
6303,298,39,18,3,2024-04-17
6304,283,6,34,4,2025-07-10
6305,586,83,1,2,2025-03-12
6306,110,57,22,4,2025-05-28
6307,180,92,16,2,2025-12-13
6308,938,81,22,8,2024-03-30
6309,544,19,50,5,2024-08-02
6310,746,63,16,7,2025-09-18
6311,794,31,28,4,2024-11-14
6312,25,75,28,6,2025-08-26
6313,843,79,22,4,2025-11-28
6314,791,10,6,6,2025-10-31
6315,738,87,25,1,2024-02-26
6316,57,67,42,6,2025-07-12
6317,180,62,2,6,2025-02-05
6318,232,3,7,2,2024-08-09
6319,894,18,17,9,2025-04-19
6320,343,25,35,6,2024-04-17
6321,477,20,20,7,2024-06-28
6322,799,58,44,2,2024-06-25
6323,576,93,2,2,2025-05-01
6324,455,86,7,2,2025-02-17
6325,232,50,32,9,2025-11-22
6326,289,79,49,3,2024-02-06
6327,213,10,19,4,2025-07-28
6328,258,21,12,1,2024-09-24
6329,530,29,9,1,2025-01-22
6330,687,96,27,4,2024-12-19
6331,929,10,14,2,2024-09-26
